resolution,dataset,grouping,mode,price,train_value,relaxed_bound,train_hits,train_cost,test_utility,validation_utility,prepare_seconds,fit_seconds,hits,raw_hits,input_blocks,cost,mean_blocks,peak_blocks,hit_rate,nodes,certificates,flow_objective,residual
native,toolagent,global,dp,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5733374590054154,4.704101593233645e-05,0,0,157749,0.0,0.0,0,0.0,,,,
native,toolagent,group,cut,0.0,84504.0,84504.0,84504.0,44612565.550168194,0.5710971226442006,0.5300983450536668,0.7501177079975605,0.004028916009701788,90090,90090,157749,44517365.199,31465.491790498105,45184,0.5710971226442006,3585.0,3465.0,84504.0,0.0
native,toolagent,group,dp,0.0,84504.0,84504.0,84504.0,44612565.550168194,0.5710971226442006,0.5300983450536668,0.7501177079975605,7.845798972994089e-05,90090,90090,157749,44517365.199,31465.491790498105,45184,0.5710971226442006,,,,
native,toolagent,group,cut,0.0001,80714.6264856575,80714.6264856575,84132.0,34173735.14342505,0.5457331250594298,0.5124541019666367,0.7501177079975605,0.003816458978690207,89485,89485,157749,33961452.55,24004.426174562108,30855,0.5672619160818769,3585.0,3465.0,80714.6264856575,0.0
native,toolagent,group,dp,0.0001,80714.6264856575,80714.6264856575,84132.0,34173735.14342505,0.5457331250594298,0.5124541019666367,0.7501177079975605,8.38330015540123e-05,89485,89485,157749,33961452.55,24004.426174562108,30855,0.5672619160818769,,,,
native,toolagent,group,cut,0.0003,73911.24090989248,73911.2409098925,84075.0,33879196.96702504,0.5023786990148907,0.47883942720271766,0.7501177079975605,0.004265833005774766,89343,89343,157749,33644208.697,23780.19381472825,30599,0.5663617518970009,3585.0,3465.0,73911.24090989248,0.0
native,toolagent,group,dp,0.0003,73911.2409098925,73911.2409098925,84075.0,33879196.96702504,0.5023786990148907,0.47883942720271766,0.7501177079975605,7.629100582562387e-05,89343,89343,157749,33644208.697,23780.19381472825,30599,0.5663617518970009,,,,
native,toolagent,group,cut,0.001,58891.560425802774,58891.56042580277,69270.0,10378439.574197227,0.4194565731636967,0.3998065073150743,0.7501177079975605,0.0040021669992711395,76382,76382,157749,10213145.04,7218.79271099596,8721,0.4841995828816664,3585.0,3465.0,58891.560425802774,0.0
native,toolagent,group,dp,0.001,58891.56042580277,58891.56042580277,69270.0,10378439.574197227,0.4194565731636967,0.3998065073150743,0.7501177079975605,7.53339845687151e-05,76382,76382,157749,10213145.04,7218.79271099596,8721,0.4841995828816664,,,,
native,toolagent,group,cut,0.003,53593.131525,53593.131525,54600.0,335622.82499999995,0.36837126771643564,0.3741810917992915,0.7501177079975605,0.0034881669853348285,58609,58609,157749,166266.963,117.51979785688376,264,0.3715332585309574,3585.0,3465.0,53593.131525000004,7.275957614183426e-12
native,toolagent,group,dp,0.003,53593.131525,53593.131525,54600.0,335622.82499999995,0.36837126771643564,0.3741810917992915,0.7501177079975605,7.404101779684424e-05,58609,58609,157749,166266.963,117.51979785688376,264,0.3715332585309574,,,,
native,toolagent,group,cut,0.01,51790.818406,51790.818406,53551.0,176018.15939999997,0.36515857704327764,0.3659873416168773,0.7501177079975605,0.0038460830110125244,58583,58583,157749,97959.963,69.23946189976304,139,0.3713684397365435,3585.0,3465.0,51790.818406000006,7.275957614183426e-12
native,toolagent,group,dp,0.01,51786.10041,51790.818406,53555.0,176889.95899999997,0.3651306846953071,0.36596775212816585,0.7501177079975605,7.054198067635298e-05,58587,58587,157749,98799.962,69.83318485529682,139,0.3713937964741456,,,,
native,toolagent,group,cut,0.03,49866.654708,49866.654708,51963.0,69878.17639999997,0.35644815840353977,0.355749204462539,0.7501177079975605,0.002889208000851795,58345,58345,157749,70521.982,49.84591598697087,101,0.3698597138492162,3585.0,3465.0,49866.654708,0.0
native,toolagent,group,dp,0.03,49866.654708,49866.654708,51963.0,69878.17639999997,0.35644815840353977,0.355749204462539,0.7501177079975605,7.366700447164476e-05,58345,58345,157749,70521.982,49.84591598697087,101,0.3698597138492162,,,,
native,toolagent,group,cut,0.1,44978.58256,44978.58256,51956.0,69774.17439999996,0.3252191887111804,0.32218795035160996,0.7501177079975605,0.002680958015844226,58343,58343,157749,70399.982,49.759684693153716,101,0.3698470354804151,3585.0,3465.0,44978.58256,0.0
native,toolagent,group,dp,0.1,44978.58256,44978.58256,51956.0,69774.17439999996,0.3252191887111804,0.32218795035160996,0.7501177079975605,7.499998901039362e-05,58343,58343,157749,70399.982,49.759684693153716,101,0.3698470354804151,,,,
native,toolagent,group,cut,0.3,32934.01040000001,32934.010400000014,50396.0,58206.631999999976,0.24520802223785887,0.24141597551948396,0.7501177079975605,0.002730500011239201,56767,56767,157749,60285.599,42.610698363216954,90,0.3598564808651719,3585.0,3465.0,32934.010400000014,7.275957614183426e-12
native,toolagent,group,dp,0.3,32934.010400000014,32934.010400000014,50396.0,58206.631999999976,0.24520802223785887,0.24141597551948396,0.7501177079975605,7.412501145154238e-05,56767,56767,157749,60285.599,42.610698363216954,90,0.3598564808651719,,,,
native,toolagent,group,cut,1.0,9361.3744,9361.374399999999,37671.0,28309.6256,0.0856565176324414,0.07992303706445303,0.7501177079975605,0.002959791978355497,42732,42732,157749,29219.77,20.65293911590023,71,0.2708860278036628,3585.0,3465.0,9361.3744,0.0
native,toolagent,group,dp,1.0,9361.374399999999,9361.374399999999,37671.0,28309.6256,0.0856565176324414,0.07992303706445303,0.7501177079975605,7.504201494157314e-05,42732,42732,157749,29219.77,20.65293911590023,71,0.2708860278036628,,,,
native,toolagent,depth,cut,0.0,84504.0,84504.0,84504.0,44660850.533187255,0.5712112279634102,0.5300983450536668,0.7591657919983845,0.0026775419828481972,90108,90108,157749,44533973.199,31477.23055547938,45184,0.5712112279634102,2252.0,2144.0,84504.0,0.0
native,toolagent,depth,dp,0.0,84504.0,84504.0,84504.0,44660850.533187255,0.5712112279634102,0.5300983450536668,0.7591657919983845,7.983300019986928e-05,90108,90108,157749,44533973.199,31477.23055547938,45184,0.5712112279634102,,,,
native,toolagent,depth,cut,0.0001,80633.68894978074,80633.68894978076,84219.0,35853110.50219255,0.5450377546304573,0.5121222558798181,0.7591657919983845,0.00291295800707303,89545,89545,157749,35658392.448,25203.846854353083,32272,0.567642267145909,2252.0,2144.0,80633.68894978074,0.0
native,toolagent,depth,dp,0.0001,80633.68894978076,80633.68894978076,84219.0,35853110.50219255,0.5450377546304573,0.5121222558798181,0.7591657919983845,7.958401693031192e-05,89545,89545,157749,35658392.448,25203.846854353083,32272,0.567642267145909,,,,
native,toolagent,depth,cut,0.0003,73548.96484226224,73548.96484226224,84083.0,35113450.52579255,0.4999171204476732,0.4766612206603923,0.7591657919983845,0.0026394999877084047,89418,89418,157749,35188580.555,24871.777285631124,31845,0.5668371907270411,2252.0,2144.0,73548.96484226224,0.0
native,toolagent,depth,dp,0.0003,73548.96484226224,73548.96484226224,84083.0,35113450.52579255,0.4999171204476732,0.4766612206603923,0.7591657919983845,7.974999607540667e-05,89418,89418,157749,35188580.555,24871.777285631124,31845,0.5668371907270411,,,,
native,toolagent,depth,cut,0.001,58324.542320399734,58324.54232039973,70056.0,11731457.679600269,0.4169620713538596,0.39636622066039234,0.7591657919983845,0.002565208007581532,77555,77555,157749,11779650.206,8326.02031128649,9793,0.49163544618349403,2252.0,2144.0,58324.542320399734,0.0
native,toolagent,depth,dp,0.001,58324.54232039973,58324.54232039973,70056.0,11731457.679600269,0.4169620713538596,0.39636622066039234,0.7591657919983845,7.46249861549586e-05,77555,77555,157749,11779650.206,8326.02031128649,9793,0.49163544618349403,,,,
native,toolagent,depth,cut,0.003,50667.8297902,50667.8297902,52048.0,460056.7365999997,0.36064310157275165,0.3612249811003014,0.7591657919983845,0.0022929160040803254,58395,58395,157749,501303.79,354.328478747096,733,0.3701766730692429,2252.0,2144.0,50667.8297902,0.0
native,toolagent,depth,dp,0.003,50667.8297902,50667.8297902,52048.0,460056.7365999997,0.36064310157275165,0.3612249811003014,0.7591657919983845,7.095801993273199e-05,58395,58395,157749,501303.79,354.328478747096,733,0.3701766730692429,,,,
native,toolagent,depth,cut,0.01,47452.150630000004,47452.15063,52044.0,459184.9369999997,0.3384259937622426,0.3392039366837625,0.7591657919983845,0.0026173340156674385,58391,58391,157749,500463.791,353.7347557915623,732,0.3701513163316408,2252.0,2144.0,47452.15062999999,1.4551915228366852e-11
native,toolagent,depth,dp,0.01,47452.15063,47452.15063,52044.0,459184.9369999997,0.3384259937622426,0.3392039366837625,0.7591657919983845,7.19579984433949e-05,58391,58391,157749,500463.791,353.7347557915623,732,0.3701513163316408,,,,
native,toolagent,depth,cut,0.03,39278.77243600001,39278.77243600001,48757.0,315940.9187999998,0.2800874092387273,0.28270803027018454,0.7591657919983845,0.002099166013067588,54645,54645,157749,348716.376,246.47757604681257,577,0.34640473156723656,2252.0,2144.0,39278.772436,7.275957614183426e-12
native,toolagent,depth,dp,0.03,39278.77243600001,39278.77243600001,48757.0,315940.9187999998,0.2800874092387273,0.28270803027018454,0.7591657919983845,8.629198418930173e-05,54645,54645,157749,348716.376,246.47757604681257,577,0.34640473156723656,,,,
native,toolagent,depth,cut,0.1,25904.977040000012,25904.977040000012,41431.0,155260.22959999988,0.18834206239025286,0.19358980542484006,0.7591657919983845,0.0021368339948821813,46508,46508,157749,167972.28,118.7251395886739,461,0.29482278810008306,2252.0,2144.0,25904.977039999998,1.4551915228366852e-11
native,toolagent,depth,dp,0.1,25904.977040000012,25904.977040000012,41431.0,155260.22959999988,0.18834206239025286,0.19358980542484006,0.7591657919983845,6.837499677203596e-05,46508,46508,157749,167972.28,118.7251395886739,461,0.29482278810008306,,,,
native,toolagent,depth,cut,0.3,7464.88096,7464.88096,8752.0,4290.3968,0.05500700479876259,0.05503384629619838,0.7591657919983845,0.0021408339962363243,9970,9970,157749,4309.0,3.0456610250667304,4,0.06320166847333422,2252.0,2144.0,7464.8809600000095,9.094947017729282e-12
native,toolagent,depth,dp,0.3,7464.88096,7464.88096,8752.0,4290.3968,0.05500700479876259,0.05503384629619838,0.7591657919983845,6.833401857875288e-05,9970,9970,157749,4309.0,3.0456610250667304,4,0.06320166847333422,,,,
native,toolagent,depth,cut,1.0,4461.6032,4461.6032,8752.0,4290.3968,0.03588612289142879,0.03496803521387406,0.7591657919983845,0.002074999996693805,9970,9970,157749,4309.0,3.0456610250667304,4,0.06320166847333422,2252.0,2144.0,4461.603200000012,1.2732925824820995e-11
native,toolagent,depth,dp,1.0,4461.6032,4461.6032,8752.0,4290.3968,0.03588612289142879,0.03496803521387406,0.7591657919983845,6.404198938980699e-05,9970,9970,157749,4309.0,3.0456610250667304,4,0.06320166847333422,,,,
native,toolagent,group_depth,cut,0.0,84504.0,84504.0,84504.0,44423004.56418898,0.5709132862965851,0.5300719082112832,0.757280499994522,0.0040173750021494925,90061,90061,157749,44441309.292,31411.734419489516,45100,0.5709132862965851,4341.0,3465.0,84504.0,0.0
native,toolagent,group_depth,dp,0.0,84504.0,84504.0,84504.0,44423004.56418898,0.5709132862965851,0.5300719082112832,0.757280499994522,0.00027024999144487083,90061,90061,157749,44450609.292,31418.307788608367,45100,0.5709132862965851,,,,
native,toolagent,group_depth,cut,0.0001,80722.13766402059,80722.13766402059,84173.0,34508623.35979409,0.5454459677658812,0.512413266423624,0.757280499994522,0.004550667013972998,89482,89482,157749,34384440.309,24303.399795278427,31171,0.5672428985286753,4341.0,3465.0,80722.13766402059,0.0
native,toolagent,group_depth,dp,0.0001,80722.13766402059,80722.13766402059,84173.0,34508623.35979409,0.5454400723243887,0.512413266423624,0.757280499994522,0.00024220900377258658,89482,89482,157749,34393740.309,24309.973164397277,31171,0.5672428985286753,,,,
native,toolagent,group_depth,cut,0.0003,74018.28011826178,74018.28011826175,83949.0,33102399.60579408,0.5023625814046365,0.4788755732009729,0.757280499994522,0.004224125004839152,89190,89190,157749,33142683.82,23425.709068620035,30151,0.565391856683719,4341.0,3465.0,74018.28011826178,0.0
native,toolagent,group_depth,dp,0.0003,74018.28011826175,74018.28011826175,83949.0,33102399.60579408,0.5023625814046365,0.4788755732009729,0.757280499994522,0.0002641669998411089,89190,89190,157749,33142683.82,23425.709068620035,30151,0.565391856683719,,,,
native,toolagent,group_depth,cut,0.001,59086.20283059969,59125.9663591997,71683.0,12596797.169400312,0.4203708573049591,0.40168822914397506,0.757280499994522,0.004520999995293096,79097,79097,157749,12783917.631,9035.850470271549,10690,0.5014104685291191,4341.0,3465.0,59086.20283059968,7.275957614183426e-12
native,toolagent,group_depth,dp,0.001,59086.20283059969,59125.9663591997,71683.0,12596797.169400312,0.4203708573049591,0.40168822914397506,0.757280499994522,0.00025362501037307084,79097,79097,157749,12783917.631,9035.850470271549,10690,0.5014104685291191,,,,
native,toolagent,group_depth,cut,0.003,53742.1821606,53742.182160599994,54945.0,400939.2797999999,0.3685861089959366,0.37558569262940833,0.757280499994522,0.0038955420022830367,58837,58837,157749,230969.964,163.25277728379342,247,0.3729785925742794,4341.0,3465.0,53742.182160599994,7.275957614183426e-12
native,toolagent,group_depth,dp,0.003,53742.182160599994,53742.182160599994,54945.0,400939.2797999999,0.3685861089959366,0.37558569262940833,0.757280499994522,0.00030508299823850393,58837,58837,157749,230969.964,163.25277728379342,247,0.3729785925742794,,,,
native,toolagent,group_depth,cut,0.01,51960.296422,51960.296422,53593.0,163270.35779999994,0.36489125338353967,0.3661266901337704,0.757280499994522,0.003645541990408674,58541,58541,157749,97976.967,69.25148056304228,135,0.371102193991721,4341.0,3465.0,51960.296421999985,1.4551915228366852e-11
native,toolagent,group_depth,dp,0.01,51955.57842600001,51960.296422,53597.0,164142.1573999999,0.36486336103556916,0.36610710064505897,0.757280499994522,0.0002565419999882579,58545,58545,157749,98816.966,69.84520351857606,135,0.3711275507293232,,,,
native,toolagent,group_depth,cut,0.03,49993.194528,49993.19452799999,51984.0,66360.18239999996,0.3568833434126365,0.35618541236186746,0.757280499994522,0.003567792009562254,58331,58331,157749,67766.982,47.89864373724731,89,0.36977096526760866,4341.0,3465.0,49993.19452800001,7.275957614183426e-12
native,toolagent,group_depth,dp,0.03,49993.19452799999,49993.19452799999,51984.0,66360.18239999996,0.3568833434126365,0.35618541236186746,0.757280499994522,0.0002296250022482127,58331,58331,157749,67766.982,47.89864373724731,89,0.36977096526760866,,,,
native,toolagent,group_depth,cut,0.1,46056.010200000004,46059.41040000001,51594.0,55379.89799999998,0.33043005851067203,0.32918610030138,0.757280499994522,0.0034876670106314123,57937,57937,157749,58119.887,41.079943053419015,72,0.36727332661379786,4341.0,3465.0,46056.010200000004,0.0
native,toolagent,group_depth,dp,0.1,46056.010200000004,46059.41040000001,51594.0,55379.89799999998,0.33043005851067203,0.32918610030138,0.757280499994522,0.00026699999580159783,57937,57937,157749,58119.887,41.079943053419015,72,0.36727332661379786,,,,
native,toolagent,group_depth,cut,0.3,37875.87188,37893.27008,47366.0,31633.7604,0.2754396915352871,0.2741305057367948,0.757280499994522,0.004152834007982165,53256,53256,157749,32685.547,23.102598417471988,42,0.3375996044348934,4341.0,3465.0,37875.87188000001,1.4551915228366852e-11
native,toolagent,group_depth,dp,0.3,37875.871880000006,37893.27008,47366.0,31633.7604,0.2754396915352871,0.2741305057367948,0.757280499994522,0.00024687498807907104,53256,53256,157749,32685.547,23.102598417471988,42,0.3375996044348934,,,,
native,toolagent,group_depth,cut,1.0,18666.006,18666.006,32860.0,14193.994,0.14659997844677303,0.1389521228784434,0.757280499994522,0.003973125014454126,37326,37326,157749,14200.0,10.03675714921039,11,0.23661639693437042,4341.0,3465.0,18666.00600000001,7.275957614183426e-12
native,toolagent,group_depth,dp,1.0,18666.006,18666.006,32860.0,14193.994,0.14659997844677303,0.1389521228784434,0.757280499994522,0.00023574999067932367,37326,37326,157749,14200.0,10.03675714921039,11,0.23661639693437042,,,,
native,synthetic,global,cut,0.0,8755.0,8755.0,8755.0,5836794.445999556,0.7079327117302006,0.2641353693768056,0.18712466600118205,0.0008392499876208603,43809,43809,61883,5444395.974,13317.66829089308,18074,0.7079327117302006,707.0,695.0,8755.0,0.0
native,synthetic,global,dp,0.0,8755.0,8755.0,8755.0,5836794.445999556,0.7079327117302006,0.2641353693768056,0.18712466600118205,4.262497532181442e-05,43809,43809,61883,5444395.974,13317.66829089308,18074,0.7079327117302006,,,,
native,synthetic,global,cut,0.0001,8171.320555400044,8171.320555400044,8755.0,5836794.445999556,0.6991348254383272,0.25592098016233317,0.18712466600118205,0.0008239170128945261,43809,43809,61883,5444395.974,13317.66829089308,18074,0.7079327117302006,707.0,695.0,8171.320555400044,0.0
native,synthetic,global,dp,0.0001,8171.320555400044,8171.320555400044,8755.0,5836794.445999556,0.6991348254383272,0.25592098016233317,0.18712466600118205,3.879200085066259e-05,43809,43809,61883,5444395.974,13317.66829089308,18074,0.7079327117302006,,,,
native,synthetic,global,cut,0.0003,7003.961666200134,7003.961666200134,8755.0,5836794.445999556,0.6815390528545804,0.23949220173338837,0.18712466600118205,0.0008610420045442879,43809,43809,61883,5444395.974,13317.66829089308,18074,0.7079327117302006,707.0,695.0,7003.961666200134,0.0
native,synthetic,global,dp,0.0003,7003.961666200134,7003.961666200134,8755.0,5836794.445999556,0.6815390528545804,0.23949220173338837,0.18712466600118205,3.954101703129709e-05,43809,43809,61883,5444395.974,13317.66829089308,18074,0.7079327117302006,,,,
native,synthetic,global,cut,0.001,2918.205554000444,2918.205554000444,8755.0,5836794.445999556,0.6199538488114669,0.18199147723208142,0.18712466600118205,0.0008170410001184791,43809,43809,61883,5444395.974,13317.66829089308,18074,0.7079327117302006,707.0,695.0,2918.205554000444,0.0
native,synthetic,global,dp,0.001,2918.205554000444,2918.205554000444,8755.0,5836794.445999556,0.6199538488114669,0.18199147723208142,0.18712466600118205,2.924998989328742e-05,43809,43809,61883,5444395.974,13317.66829089308,18074,0.7079327117302006,,,,
native,synthetic,global,cut,0.003,89.01527399999964,89.01527399999964,393.0,101328.24200000011,0.05825538950923517,-0.00393852102535883,0.18712466600118205,0.0005877499934285879,4141,4141,61883,178660.577,437.025946038502,1157,0.06691660068193203,707.0,695.0,89.01527399999941,2.2737367544323206e-13
native,synthetic,global,dp,0.003,89.01527399999964,89.01527399999964,393.0,101328.24200000011,0.05825538950923517,-0.00393852102535883,0.18712466600118205,6.954200216569006e-05,4141,4141,61883,178660.577,437.025946038502,1157,0.06691660068193203,,,,
native,synthetic,global,cut,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.18712466600118205,0.0005129999772179872,0,0,61883,0.0,0.0,0,0.0,707.0,695.0,0.0,0.0
native,synthetic,global,dp,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.18712466600118205,3.600001218728721e-05,0,0,61883,0.0,0.0,0,0.0,,,,
native,synthetic,global,cut,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.18712466600118205,0.0005515830125659704,0,0,61883,0.0,0.0,0,0.0,707.0,695.0,0.0,0.0
native,synthetic,global,dp,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.18712466600118205,4.116600030101836e-05,0,0,61883,0.0,0.0,0,0.0,,,,
native,synthetic,global,cut,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.18712466600118205,0.0005524169828277081,0,0,61883,0.0,0.0,0,0.0,707.0,695.0,0.0,0.0
native,synthetic,global,dp,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.18712466600118205,3.72079957742244e-05,0,0,61883,0.0,0.0,0,0.0,,,,
native,synthetic,global,cut,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.18712466600118205,0.0005440840031951666,0,0,61883,0.0,0.0,0,0.0,707.0,695.0,0.0,0.0
native,synthetic,global,dp,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.18712466600118205,4.0916987927630544e-05,0,0,61883,0.0,0.0,0,0.0,,,,
native,synthetic,global,cut,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18712466600118205,0.0005795829929411411,0,0,61883,0.0,0.0,0,0.0,707.0,695.0,0.0,0.0
native,synthetic,global,dp,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18712466600118205,0.00018541701138019562,0,0,61883,0.0,0.0,0,0.0,,,,
native,synthetic,group,cut,0.0,8755.0,8755.0,8755.0,5834792.475999645,0.7064621947869366,0.2641353693768056,0.2227641659846995,0.0015907920023892075,43718,43718,61883,5438566.185,13303.40790342702,18066,0.7064621947869366,1606.0,1486.0,8755.0,0.0
native,synthetic,group,dp,0.0,8755.0,8755.0,8755.0,5834792.475999645,0.7064621947869366,0.2641353693768056,0.2227641659846995,7.616699440404773e-05,43718,43718,61883,5438566.185,13303.40790342702,18066,0.7064621947869366,,,,
native,synthetic,group,cut,0.0001,8171.520752400035,8171.520752400036,8755.0,5834792.475999645,0.6976737291582502,0.25592098016233317,0.2227641659846995,0.001642625022213906,43718,43718,61883,5438566.185,13303.40790342702,18066,0.7064621947869366,1606.0,1486.0,8171.520752400035,0.0
native,synthetic,group,dp,0.0001,8171.520752400036,8171.520752400036,8755.0,5834792.475999645,0.6976737291582502,0.25592098016233317,0.2227641659846995,7.345800986513495e-05,43718,43718,61883,5438566.185,13303.40790342702,18066,0.7064621947869366,,,,
native,synthetic,group,cut,0.0003,7004.562257200107,7004.562257200107,8755.0,5834792.475999645,0.6800967979008775,0.23949220173338837,0.2227641659846995,0.001686041010543704,43718,43718,61883,5438566.185,13303.40790342702,18066,0.7064621947869366,1606.0,1486.0,7004.562257200107,0.0
native,synthetic,group,dp,0.0003,7004.562257200107,7004.562257200107,8755.0,5834792.475999645,0.6800967979008775,0.23949220173338837,0.2227641659846995,8.525000885128975e-05,43718,43718,61883,5438566.185,13303.40790342702,18066,0.7064621947869366,,,,
native,synthetic,group,cut,0.001,2920.207524000355,2921.163760000354,8755.0,5834792.475999645,0.6185775385000727,0.18199147723208142,0.2227641659846995,0.0019645420252345502,43718,43718,61883,5438566.185,13303.40790342702,18066,0.7064621947869366,1606.0,1486.0,2920.207524000354,9.094947017729282e-13
native,synthetic,group,dp,0.001,2920.207524000354,2921.163760000354,8755.0,5834792.475999645,0.6185775385000727,0.18199147723208142,0.2227641659846995,7.220800034701824e-05,43718,43718,61883,5438566.185,13303.40790342702,18066,0.7064621947869366,,,,
native,synthetic,group,cut,0.003,596.9638509999993,855.7024269999988,1630.0,344345.38300000026,0.07202731554708079,-0.0017778904021644437,0.2227641659846995,0.0015429999912157655,5529,5529,61883,357244.544,873.8644945084513,1736,0.08934602394841878,1606.0,1486.0,596.9638509999995,2.2737367544323206e-13
native,synthetic,group,dp,0.003,596.9638509999993,855.7024269999988,1630.0,344345.38300000026,0.07202731554708079,-0.0017778904021644437,0.2227641659846995,6.925000343471766e-05,5529,5529,61883,357244.544,873.8644945084513,1736,0.08934602394841878,,,,
native,synthetic,group,cut,0.01,13.720390000000002,153.26452999999998,45.0,3127.961,0.0009651788051645847,-0.0005283532810565415,0.2227641659846995,0.0011406249832361937,107,107,61883,4727.184,11.563278784765538,49,0.001729069372848763,1606.0,1486.0,13.720390000000407,4.050093593832571e-13
native,synthetic,group,dp,0.01,13.720390000000002,153.26452999999998,45.0,3127.961,0.0009651788051645847,-0.0005283532810565415,0.2227641659846995,6.829199264757335e-05,107,107,61883,4727.184,11.563278784765538,49,0.001729069372848763,,,,
native,synthetic,group,cut,0.03,0.0,31.63643000000001,0.0,0.0,0.0,0.0,0.2227641659846995,0.001531792018795386,0,0,61883,0.0,0.0,0,0.0,1606.0,1486.0,5.4569682106375694e-12,5.4569682106375694e-12
native,synthetic,group,dp,0.03,0.0,31.63643000000001,0.0,0.0,0.0,0.0,0.2227641659846995,7.479099440388381e-05,0,0,61883,0.0,0.0,0,0.0,,,,
native,synthetic,group,cut,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2227641659846995,0.0012055420083925128,0,0,61883,0.0,0.0,0,0.0,1606.0,1486.0,0.0,0.0
native,synthetic,group,dp,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2227641659846995,7.420798647217453e-05,0,0,61883,0.0,0.0,0,0.0,,,,
native,synthetic,group,cut,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2227641659846995,0.0012947909999638796,0,0,61883,0.0,0.0,0,0.0,1606.0,1486.0,0.0,0.0
native,synthetic,group,dp,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2227641659846995,7.941597141325474e-05,0,0,61883,0.0,0.0,0,0.0,,,,
native,synthetic,group,cut,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2227641659846995,0.0012015000102110207,0,0,61883,0.0,0.0,0,0.0,1606.0,1486.0,0.0,0.0
native,synthetic,group,dp,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2227641659846995,6.900000153109431e-05,0,0,61883,0.0,0.0,0,0.0,,,,
native,synthetic,depth,cut,0.0,8755.0,8755.0,8755.0,5776399.558999959,0.6815442043856956,0.25290044481129914,0.2361754169978667,0.0008145409810822457,42176,42176,61883,5336419.381,13053.544142755803,17767,0.6815442043856956,803.0,695.0,8755.0,0.0
native,synthetic,depth,dp,0.0,8755.0,8755.0,8755.0,5776399.558999959,0.6815442043856956,0.25290044481129914,0.2361754169978667,6.754198693670332e-05,42176,42176,61883,5336419.381,13053.544142755803,17767,0.6815442043856956,,,,
native,synthetic,depth,cut,0.0001,8177.360044100004,8177.3600441000035,8755.0,5776399.558999959,0.6729208031591875,0.24485382672077774,0.2361754169978667,0.0009698750218376517,42176,42176,61883,5336419.381,13053.544142755803,17767,0.6815442043856956,803.0,695.0,8177.3600441000035,9.094947017729282e-13
native,synthetic,depth,dp,0.0001,8177.3600441000035,8177.3600441000035,8755.0,5776399.558999959,0.6729208031591875,0.24485382672077774,0.2361754169978667,6.474999827332795e-05,42176,42176,61883,5336419.381,13053.544142755803,17767,0.6815442043856956,,,,
native,synthetic,depth,cut,0.0003,7022.080132300012,7022.080132300012,8755.0,5776399.558999959,0.6556740007061713,0.22876059053973496,0.2361754169978667,0.0008359999919775873,42176,42176,61883,5336419.381,13053.544142755803,17767,0.6815442043856956,803.0,695.0,7022.080132300012,0.0
native,synthetic,depth,dp,0.0003,7022.080132300012,7022.080132300012,8755.0,5776399.558999959,0.6556740007061713,0.22876059053973496,0.2361754169978667,6.920800660736859e-05,42176,42176,61883,5336419.381,13053.544142755803,17767,0.6815442043856956,,,,
native,synthetic,depth,cut,0.001,2978.6004410000405,2979.82811100004,8755.0,5776399.558999959,0.5953101921206148,0.17243426390608518,0.2361754169978667,0.0008308749820571393,42176,42176,61883,5336419.381,13053.544142755803,17767,0.6815442043856956,803.0,695.0,2978.6004410000396,9.094947017729282e-13
native,synthetic,depth,dp,0.001,2978.6004410000396,2979.82811100004,8755.0,5776399.558999959,0.5953101921206148,0.17243426390608518,0.2361754169978667,6.587500683963299e-05,42176,42176,61883,5336419.381,13053.544142755803,17767,0.6815442043856956,,,,
native,synthetic,depth,cut,0.003,91.21127400000029,103.1888070000002,393.0,100596.24199999991,0.05848875647593038,-0.003643019580868529,0.2361754169978667,0.0007531250012107193,4138,4138,61883,172846.761,422.8046305129522,975,0.06686812210138487,803.0,695.0,91.21127400000114,8.526512829121202e-13
native,synthetic,depth,dp,0.003,91.21127400000027,103.1888070000002,393.0,100596.24199999991,0.05848875647593038,-0.003643019580868529,0.2361754169978667,6.67919812258333e-05,4138,4138,61883,172846.761,422.8046305129522,975,0.06686812210138487,,,,
native,synthetic,depth,cut,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.2361754169978667,0.0006430000066757202,0,0,61883,0.0,0.0,0,0.0,803.0,695.0,1.8189894035458565e-12,1.8189894035458565e-12
native,synthetic,depth,dp,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.2361754169978667,6.362501881085336e-05,0,0,61883,0.0,0.0,0,0.0,,,,
